x,y,z
-23683.1582,228.3132477,32630.96875
-23682.75195,228.3165436,32630.71094
-23682.16797,228.3214722,32630.33984
-23681.76953,228.3246155,32630.08594
-23681.32813,228.3275452,32629.80273
-23680.78125,228.3305359,32629.45117
-23680.30469,228.3334503,32629.14648
-23679.76563,228.3373871,32628.79883
-23679.32813,228.3405609,32628.51758
-23678.91602,228.3435669,32628.25
-23678.47852,228.3470154,32627.9668
-23678.04688,228.3500519,32627.6875
-23677.63281,228.3521118,32627.41797
-23677.20703,228.3536072,32627.14453
-23676.6543,228.3560638,32626.78711
-23676.24023,228.3587036,32626.51953
-23675.80078,228.3617554,32626.23633
-23675.27344,228.3652496,32625.89258
-23674.88281,228.3673706,32625.63672
-23674.32617,228.3698425,32625.27344
-23673.91797,228.3716736,32625.00781
-23673.46875,228.373764,32624.71094
-23673.02539,228.375473,32624.42188
-23672.58984,228.3772125,32624.13281
-23672.19141,228.3800812,32623.86914
-23671.75,228.3842773,32623.57813
-23671.29883,228.3884888,32623.27734
-23670.90625,228.3916321,32623.01367
-23670.39258,228.3947449,32622.66992
-23670.01367,228.3966217,32622.41797
-23669.4668,228.4000092,32622.04883
-23669.04883,228.4025574,32621.76953
-23668.625,228.4046021,32621.48242
-23668.18164,228.4068756,32621.18359
-23667.79102,228.4098358,32620.91797
-23667.32813,228.4138336,32620.60547
-23666.81445,228.4178467,32620.25586
-23666.39453,228.4218445,32619.9707
-23665.96484,228.4267273,32619.67578
-23665.56445,228.4309998,32619.40234
-23665.0293,228.4352722,32619.03125
-23664.60938,228.437561,32618.74219
-23664.07813,228.4404602,32618.37305
-23663.55469,228.4443207,32618.00977
-23663.08008,228.4480438,32617.67969
-23662.55273,228.4506836,32617.31055
-23662.17773,228.4517822,32617.04883
-23661.625,228.4539642,32616.66016
-23661.24023,228.4559937,32616.38867
-23660.70898,228.4586945,32616.01367
-23660.32617,228.460434,32615.74414
-23659.85742,228.4636841,32615.41016
-23659.45898,228.4676819,32615.125
-23658.92969,228.4731293,32614.74609
-23658.4668,228.4769287,32614.41211
-23657.98242,228.4803619,32614.0625
-23657.48633,228.4819031,32613.70313
-23657.08594,228.4824219,32613.41211
-23656.66992,228.4839478,32613.10938
-23656.2793,228.4863129,32612.82422
-23655.75781,228.48909,32612.44336
-23655.34375,228.4911041,32612.14063
-23654.95313,228.4927673,32611.85547
-23654.54102,228.4938965,32611.55078
-23654.11719,228.495163,32611.24023
-23653.7168,228.4977875,32610.94336
-23653.21875,228.5023651,32610.57422
-23652.72266,228.5070038,32610.20703
-23652.25586,228.5117188,32609.86328
-23651.86719,228.5155792,32609.57422
-23651.34375,228.5200653,32609.18555
-23650.96289,228.5232239,32608.90039
-23650.46094,228.5270538,32608.52539
-23649.94141,228.5306091,32608.13477
-23649.57617,228.5339355,32607.85742
-23649.16406,228.538559,32607.54492
-23648.63281,228.5435944,32607.14063
-23648.25977,228.5461121,32606.85742
-23647.76758,228.5505066,32606.48047
-23647.37891,228.5555267,32606.18164
-23646.9707,228.5608063,32605.86914
-23646.55469,228.5657654,32605.54883
-23646.17383,228.5701294,32605.25586
-23645.75195,228.5750122,32604.93164
-23645.27344,228.5794983,32604.5625
-23644.88867,228.5821228,32604.26367
-23644.50781,228.5845337,32603.9707
-23644.08789,228.5873718,32603.64453
-23643.69922,228.5898743,32603.3418
-23643.19922,228.5925751,32602.95508
-23642.74609,228.5944366,32602.59961
-23642.25586,228.5953674,32602.2168
-23641.75781,228.5966339,32601.82422
-23641.2793,228.5986023,32601.44531
-23640.78906,228.6002197,32601.05859
-23640.30859,228.6016693,32600.67969
-23639.9082,228.6046753,32600.36328
-23639.41016,228.6104279,32599.9668
-23638.93164,228.6165314,32599.58398
-23638.43555,228.6214752,32599.18555
-23638.0625,228.6245575,32598.88672
-23637.63477,228.630188,32598.54297
-23637.13086,228.6390839,32598.14258
-23636.75586,228.6458282,32597.8418
-23636.36328,228.6523285,32597.5293
-23635.96289,228.6585846,32597.20898
-23635.56445,228.6640625,32596.89063
-23635.03125,228.6686096,32596.46484
-23634.55273,228.6713104,32596.08008
-23634.08984,228.6737976,32595.70898
-23633.6875,228.6759033,32595.38867
-23633.28125,228.6787109,32595.0625
-23632.88281,228.6821899,32594.74219
-23632.47461,228.686676,32594.41602
-23632.08984,228.6914368,32594.10547
-23631.62305,228.6964264,32593.72852
-23631.24609,228.6989746,32593.42383
-23630.84961,228.7013245,32593.10352
-23630.41602,228.7046051,32592.75195
-23630.03711,228.707428,32592.44531
-23629.62695,228.710022,32592.11523
-23629.12891,228.7130432,32591.71484
-23628.74219,228.7160492,32591.40039
-23628.25391,228.7210999,32591.00977
-23627.76563,228.7254791,32590.61523
-23627.38281,228.727417,32590.30859
-23626.99414,228.7292175,32589.99609
-23626.56836,228.732193,32589.65039
-23626.16211,228.7358704,32589.32227
-23625.71289,228.7399292,32588.95703
-23625.20117,228.743515,32588.54297
-23624.73438,228.7458801,32588.16406
-23624.3457,228.7478943,32587.85156
-23623.84766,228.7502289,32587.45117
-23623.36914,228.7521057,32587.06836
-23622.94531,228.7536316,32586.73242
-23622.55859,228.7552948,32586.42383
-23622.05859,228.7577972,32586.02344
-23621.57031,228.7606964,32585.63086
-23621.07617,228.7640381,32585.23633
-23620.5957,228.766922,32584.85156
-23620.20898,228.7691956,32584.54492
-23619.70898,228.772049,32584.14648
-23619.33594,228.7738647,32583.84961
-23618.91992,228.7759552,32583.51953
-23618.50195,228.7789612,32583.1875
-23618.10547,228.7823639,32582.87305
-23617.58984,228.7862091,32582.46484
-23617.19336,228.7888489,32582.15039
-23616.76172,228.7922974,32581.81055
-23616.36719,228.7958374,32581.49805
-23615.84766,228.8003082,32581.08984
-23615.45703,228.8040314,32580.7832
-23614.98242,228.8089142,32580.41211
-23614.46875,228.8144684,32580.01172
-23614.12695,228.8184509,32579.74609
-23613.61719,228.8240204,32579.35352
-23613.22852,228.8273468,32579.05078
-23612.71094,228.8313751,32578.64844
-23612.31445,228.8352814,32578.3418
-23611.78516,228.841156,32577.93164
-23611.30273,228.8460236,32577.56055
-23610.79492,228.8508606,32577.16797
-23610.42383,228.854538,32576.88281
-23609.89648,228.8597107,32576.47852
-23609.43555,228.8638153,32576.125
-23609.0293,228.8670807,32575.81445
-23608.50586,228.8710632,32575.41602
-23608.04102,228.8744049,32575.06055
-23607.55273,228.8774109,32574.68945
-23607.06836,228.8800354,32574.32227
-23606.56836,228.8824463,32573.94531
-23606.16016,228.8842926,32573.63867
-23605.76172,228.8858795,32573.33789
-23605.23438,228.888382,32572.94141
-23604.84375,228.891449,32572.64844
-23604.45117,228.8952789,32572.35547
-23603.92383,228.90065,32571.96094
-23603.40039,228.9060516,32571.56836
-23603.00195,228.9101868,32571.27148
-23602.59961,228.914032,32570.97461
-23602.125,228.9178467,32570.62305
-23601.67383,228.9208832,32570.28711
-23601.25977,228.9234161,32569.98242
-23600.78125,228.9274139,32569.62891
-23600.29102,228.9320831,32569.26953
-23599.70117,228.9355621,32568.83789
-23599.24805,228.9377441,32568.50781
-23598.77148,228.9402618,32568.16016
-23598.36719,228.9430389,32567.86719
-23597.84766,228.9478302,32567.48828
-23597.44531,228.9520416,32567.19727
-23597.05469,228.9556122,32566.91406
-23596.64063,228.9585114,32566.61523
-23596.1582,228.9608459,32566.26758
-23595.72461,228.9633942,32565.95508
-23595.34375,228.9670105,32565.68164
-23594.91797,228.9723816,32565.37891
-23594.39844,228.9790955,32565.00781
-23593.88867,228.9844971,32564.64453
-23593.49414,228.9886017,32564.36523
-23592.97461,228.9942322,32563.99805
-23592.58594,228.9974213,32563.72461
-23592.03906,229.0006714,32563.3418
-23591.6582,229.0028534,32563.07422
-23591.16016,229.0066681,32562.72266
-23590.66406,229.0112457,32562.37305
-23590.23047,229.0151978,32562.06836
-23589.72852,229.0187531,32561.7168
-23589.22852,229.0215149,32561.36914
-23588.83203,229.0234528,32561.0957
-23588.32617,229.0267944,32560.74609
-23587.89258,229.030899,32560.44531
-23587.45508,229.0342255,32560.14258
-23586.99609,229.0366058,32559.82617
-23586.58594,229.0397644,32559.54492
-23586.05859,229.0445251,32559.18359
-23585.64648,229.0474854,32558.9043
-23585.08008,229.0509491,32558.51953
-23584.58203,229.0543518,32558.17969
-23584.16211,229.0572357,32557.89453
-23583.625,229.0596161,32557.5293
-23583.08789,229.0612793,32557.16406
-23582.69922,229.0621338,32556.90234
-23582.13281,229.06427,32556.52148
-23581.62305,229.0666351,32556.17969
-23581.25195,229.0678253,32555.92969
-23580.82227,229.0694122,32555.64258
-23580.37305,229.0721588,32555.3418
-23579.85156,229.075882,32554.99414
-23579.4375,229.0791626,32554.71875
-23579.01172,229.08255,32554.4375
-23578.56836,229.0860901,32554.14648
-23578.16797,229.0894012,32553.88086
-23577.73242,229.092865,32553.5918
-23577.2793,229.096344,32553.29297
-23576.76563,229.1005707,32552.95313
-23576.22656,229.1055603,32552.59961
-23575.81055,229.1096039,32552.32422
-23575.29688,229.1144104,32551.98633
-23574.88672,229.1176453,32551.7168
-23574.45117,229.1200867,32551.43164
-23574.03125,229.1218262,32551.1543
-23573.50195,229.1242218,32550.80664
-23572.97266,229.1278687,32550.45898
-23572.54102,229.1318817,32550.17773
-23572.0918,229.1351318,32549.88477
-23571.52344,229.1393433,32549.51367
-23571.09961,229.1422424,32549.24023
-23570.70508,229.1440887,32548.98438
-23570.13086,229.1458435,32548.61328
-23569.625,229.1469727,32548.28711
-23569.11914,229.1477661,32547.96484
-23568.68555,229.146637,32547.6875
-23568.27344,229.1446228,32547.42383
-23567.72656,229.1410217,32547.07227
-23567.29688,229.1384125,32546.79688
-23566.78125,229.1358032,32546.46289
-23566.27344,229.1328583,32546.13281
-23565.875,229.1302338,32545.875
-23565.46094,229.1279755,32545.60547
-23564.91406,229.12677,32545.25
-23564.38867,229.126236,32544.91016
-23563.88867,229.1243896,32544.58789
-23563.43164,229.1221466,32544.29102
-23563.01758,229.1211395,32544.02344
-23562.55078,229.1213379,32543.7207
-23562.12695,229.1215515,32543.44531
-23561.54688,229.1213531,32543.07227
-23561.01563,229.1207275,32542.72852
-23560.59961,229.1199799,32542.46094
-23560.10938,229.1188049,32542.14648
-23559.55469,229.1179199,32541.78906
-23559.14063,229.1173553,32541.52148
-23558.58594,229.1168213,32541.16211
-23558.14258,229.1168823,32540.87305
-23557.67383,229.1179199,32540.56836
-23557.2168,229.1189117,32540.27148
-23556.73047,229.1194763,32539.95508
-23556.29688,229.1205292,32539.67383
-23555.87891,229.1221771,32539.40234
-23555.42969,229.1239777,32539.10938
-23554.85547,229.1239777,32538.73438
-23554.31445,229.1233215,32538.38281
-23553.89844,229.1245117,32538.11328
-23553.44531,229.1275024,32537.81836
-23552.92773,229.1303406,32537.48242
-23552.37891,229.1300507,32537.125
-23551.86523,229.1281433,32536.78906
-23551.35547,229.1281738,32536.45703
-23550.85352,229.1305389,32536.12891
-23550.36719,229.1335754,32535.81055
-23549.95117,229.1345367,32535.53711
-23549.40234,229.1327057,32535.17773
-23548.87891,229.1312561,32534.83594
-23548.36719,229.1303558,32534.50391
-23547.95117,229.1282349,32534.23242
-23547.5332,229.1253815,32533.95898
-23546.96289,229.1231232,32533.58203
-23546.47852,229.1217957,32533.26172
-23545.93555,229.118576,32532.90039
-23545.52148,229.1155396,32532.62695
-23545.08594,229.1135101,32532.33789
-23544.64453,229.1128845,32532.04688
-23544.23047,229.1126404,32531.77148
-23543.8125,229.1126099,32531.49219
-23543.36133,229.1133118,32531.19141
-23542.92969,229.1133575,32530.90234
-23542.50977,229.1118622,32530.62109
-23541.95703,229.1096954,32530.24805
-23541.55664,229.1089783,32529.97852
-23541.13477,229.1081085,32529.69336
-23540.57617,229.1060486,32529.31445
-23540.19727,229.1047974,32529.05664
-23539.76953,229.1040192,32528.76758
-23539.33008,229.1034546,32528.46875
-23538.80664,229.1032257,32528.11133
-23538.26953,229.1028595,32527.74414
-23537.76758,229.1029663,32527.40234
-23537.26172,229.1035004,32527.05664
-23536.81836,229.1035156,32526.75391
-23536.39844,229.1029053,32526.46875
-23535.94336,229.1022491,32526.1582
-23535.5293,229.1022949,32525.875
-23535.08789,229.1029663,32525.57227
-23534.53906,229.1041412,32525.19531
-23534.01758,229.1048126,32524.83594
-23533.4707,229.1044922,32524.45703
-23533.08008,229.1036377,32524.18555
-23532.5332,229.1019592,32523.80469
-23532.0332,229.1005249,32523.45508
-23531.62891,229.098999,32523.17383
-23531.11914,229.0970306,32522.81836
-23530.72852,229.0965271,32522.54492
-23530.29688,229.0964661,32522.24219
-23529.88086,229.0966339,32521.94922
-23529.33789,229.0972595,32521.56641
-23528.94531,229.0980072,32521.28711
-23528.50391,229.0985565,32520.97266
-23528.0957,229.0981903,32520.68359
-23527.55273,229.0973053,32520.29492
-23527.04688,229.0970612,32519.93359
-23526.54492,229.0972137,32519.57422
-23526.07031,229.0971069,32519.23438
-23525.54297,229.0970917,32518.85742
-23525.02344,229.0976868,32518.48438
-23524.52344,229.0974274,32518.12109
-23524.13867,229.0964508,32517.84375
-23523.62109,229.0956879,32517.4668
-23523.22461,229.0955658,32517.17773
-23522.77148,229.095108,32516.84766
-23522.36719,229.0952148,32516.55078
-23521.91992,229.0962219,32516.22461
-23521.52344,229.0971222,32515.93555
-23520.98633,229.0978699,32515.53906
-23520.59766,229.0983887,32515.25586
-23520.1875,229.098877,32514.95313
-23519.76953,229.0992584,32514.64648
-23519.35938,229.0994568,32514.3457
-23518.94531,229.0995331,32514.04297
-23518.41016,229.0996246,32513.65039
-23518.0293,229.099762,32513.36914
-23517.49023,229.1009827,32512.9707
-23517.10742,229.1027374,32512.68555
-23516.67773,229.1045532,32512.36719
-23516.1543,229.1051636,32511.97656
-23515.6582,229.1047058,32511.60742
-23515.30664,229.1042175,32511.3457
-23514.88281,229.1035767,32511.0293
-23514.44531,229.1028748,32510.70117
-23514.06836,229.1022644,32510.41992
-23513.52344,229.1023102,32510.01172
-23513.12891,229.1029358,32509.7168
-23512.625,229.1034393,32509.33594
-23512.22656,229.1029205,32509.03516
-23511.82813,229.101944,32508.73633
-23511.32617,229.1015015,32508.35547
-23510.82031,229.1017609,32507.97266
-23510.28516,229.1002502,32507.56641
-23509.79883,229.0983276,32507.19727
-23509.40625,229.0978241,32506.90039
-23508.97461,229.0978699,32506.57422
-23508.47461,229.0969849,32506.19336
-23508.06836,229.0958405,32505.88477
-23507.55859,229.0938568,32505.49609
-23507.08008,229.0912933,32505.13281
-23506.69727,229.0900879,32504.8418
-23506.16797,229.0907898,32504.4375
-23505.70117,229.0922394,32504.08203
-23505.20703,229.0921021,32503.70313
-23504.80469,229.090271,32503.39648
-23504.39453,229.0882721,32503.08203
-23504.00195,229.0873566,32502.78125
-23503.46289,229.0875702,32502.36719
-23503.04688,229.0881958,32502.05078
-23502.55469,229.089325,32501.67188
-23502.04102,229.0906677,32501.27734
-23501.64258,229.0908661,32500.9668
-23501.13477,229.0903931,32500.57422
-23500.66602,229.0908051,32500.21094
-23500.24805,229.092041,32499.88477
-23499.76758,229.0934143,32499.51172
-23499.25977,229.0941772,32499.11719
-23498.85547,229.094986,32498.80078
-23498.38672,229.0965118,32498.43555
-23497.87695,229.0984192,32498.03906
-23497.4668,229.0989227,32497.7168
-23496.94922,229.0982056,32497.31445
-23496.48633,229.0978851,32496.95313
-23495.97656,229.0982208,32496.55469
-23495.59375,229.0978699,32496.25781
-23495.08008,229.0965118,32495.85547
-23494.57422,229.0960693,32495.46094
-23494.18164,229.0963898,32495.1543
-23493.6543,229.0961456,32494.74219
-23493.27148,229.0950317,32494.44336
-23492.7793,229.0933685,32494.06055
-23492.40625,229.0936432,32493.76953
-23491.90234,229.0957336,32493.37695
-23491.47656,229.0973206,32493.04297
-23490.95117,229.0984955,32492.63477
-23490.47266,229.0991211,32492.25977
-23490.01367,229.0979919,32491.90039
-23489.60742,229.0962677,32491.58398
-23489.22461,229.0951843,32491.2832
-23488.74219,229.0948639,32490.9082
-23488.33594,229.0949554,32490.58984
-23487.90625,229.0951691,32490.25391
-23487.44531,229.0953827,32489.89453
-23486.95703,229.0951996,32489.51367
-23486.56836,229.0948334,32489.21094
-23486.16602,229.0943451,32488.89453
-23485.75586,229.0933838,32488.57422
-23485.33594,229.0920715,32488.24414
-23484.91602,229.0912323,32487.91602
-23484.5332,229.0906677,32487.61719
-23484.10938,229.0894775,32487.28711
-23483.62109,229.0869904,32486.90625
-23483.24609,229.0851288,32486.61328
-23482.80664,229.0836334,32486.26953
-23482.42969,229.0821075,32485.97461
-23481.95117,229.0798187,32485.60156
-23481.47461,229.0774078,32485.23047
-23481.0918,229.0757904,32484.93359
-23480.58203,229.0745544,32484.53906
-23480.09375,229.0744934,32484.16211
-23479.61328,229.074234,32483.79102
-23479.19141,229.0736694,32483.46484
-23478.79688,229.0730743,32483.16016
-23478.37695,229.0724487,32482.83594
-23477.97852,229.0719757,32482.52734
-23477.58398,229.0717926,32482.22266
-23477.0625,229.0719604,32481.82227
-23476.66016,229.0716858,32481.51172
-23476.26953,229.0705261,32481.20898
-23475.75977,229.0690765,32480.81641
-23475.38672,229.0695953,32480.5293
-23474.88672,229.0726776,32480.14648
-23474.50977,229.0752106,32479.85742
-23473.99805,229.0782318,32479.46484
-23473.49609,229.0814209,32479.08008
-23473.00977,229.0835724,32478.70898
-23472.53711,229.084198,32478.34766
-23472.14258,229.0845184,32478.04688
-23471.74219,229.085556,32477.74219
-23471.18555,229.0881348,32477.32031
-23470.65039,229.0906219,32476.91406
-23470.1582,229.0933228,32476.54102
-23469.66602,229.0962219,32476.16797
-23469.27539,229.0977325,32475.87305
-23468.76758,229.0974274,32475.49023
-23468.25781,229.096405,32475.10742
-23467.76758,229.0958099,32474.73828
-23467.37109,229.0952911,32474.43945
-23466.9707,229.095108,32474.13672
-23466.46094,229.0952759,32473.75391
-23465.93945,229.0947418,32473.36133
-23465.44336,229.0932465,32472.99219
-23465.05664,229.0927429,32472.70508
-23464.57031,229.0930939,32472.3418
-23464.19141,229.0932159,32472.05859
-23463.68945,229.0930786,32471.68164
-23463.32813,229.0932007,32471.41211
-23462.77344,229.0934143,32470.99805
-23462.38281,229.0924072,32470.70703
-23461.98047,229.0905762,32470.41016
-23461.46484,229.0888977,32470.02734
